profile_id_a,profile_id_b,sim_score
instagram_samirnoff,twitter_sam_hoover,0.7736842105263158
googleplus_kevingawthrope,instagram_kvnmr,0.7736842105263158
googleplus_jasonrushforth,twitter_jsuhn,0.7736842105263158
googleplus_davidruiz,instagram_ddandaneau,0.7736842105263158
twitter_paulerland,instagram_pscharlie,0.7736842105263158
googleplus_lauraabella,instagram_lalybeee,0.7736842105263158
instagram_marleysmom,twitter_tmantones,0.7736842105263158
twitter_jaysilv,instagram_jayviciousmx,0.7736842105263158
instagram_kristin365,twitter_kriskayoo,0.7736842105263158
googleplus_jackprindle,instagram_plusjack,0.7736842105263158
instagram_larnsheree,twitter_lgarland1,0.7736842105263158
instagram_codyc1515,twitter_codytatman,0.7736842105263158
googleplus_kevinmaldonado,instagram_kvnmr,0.7736842105263158
googleplus_jasonrushforth,instagram_jsuhn,0.7736842105263158
twitter_danranger,instagram_danishaw25,0.7736842105263158
googleplus_jackprindle,twitter_plusjack,0.7736842105263158
googleplus_kevinvlaeminck,instagram_kvnmr,0.7736842105263158
googleplus_marcodeantoni,instagram_mfdela,0.7736842105263158
googleplus_andreashumala,instagram_deleau,0.7736842105263158
instagram_the_con_man,twitter_wtmaynor,0.7736842105263158
twitter_sam_hoover,instagram_doc_gamer,0.7736842105263158
googleplus_victorscott,instagram_vicpippo,0.7736842105263158
googleplus_davidpepa,instagram_daveybrown,0.7736842105263158
instagram_the_con_man,googleplus_tomkeene,0.7736842105263158
instagram_peteyrave,twitter_runnerpete,0.7736842105263158
instagram_amanda_santoro,twitter_mndbn,0.7736842105263158
twitter_davidpepa,instagram_daveybrown,0.7736842105263158
instagram_pete3,twitter_peterlgiordano,0.7736842105263158
twitter_danranger,instagram_danielap17,0.7736842105263158
instagram_pete3,googleplus_peterplaatsman,0.7736842105263158
instagram_reidandrew,twitter_hubrisnow,0.7736842105263158
googleplus_dprindle1,instagram_ddandaneau,0.7736842105263158
googleplus_nendensekararum,twitter_nden,0.7736842105263158
instagram_jacksoncruz,twitter_plusjack,0.7736842105263158
googleplus_peterwong,twitter_runnerpete,0.7736842105263158
instagram_theponk,googleplus_matthewraspe,0.7736842105263158
instagram_theponk,googleplus_matthardeman,0.7736842105263158
twitter_craftymoni,googleplus_monismith,0.7736842105263158
instagram_theponk,twitter_matthewborst,0.7736842105263158
instagram_daveybrown,twitter_urbandave,0.7736842105263158
instagram_thepamcake,googleplus_pameladay,0.7736842105263158
instagram_chadnovotny,twitter_omg_chad,0.7736842105263158
googleplus_jeremyrussell,instagram_jezrmd,0.7736842105263158
instagram_briyyz,twitter_brianjbradley,0.7736842105263158
instagram_timcox,twitter_timothyvisual,0.7736842105263158
googleplus_davidruiz,instagram_daveybrown,0.7736842105263158
instagram_davebdc,googleplus_davenakamura,0.7736842105263158
instagram_jackiecross,twitter_plusjack,0.7736842105263158
instagram_marcalain,twitter_marcemolina,0.7735632183908047
instagram_ricardovaz84,googleplus_ricardomoctezumalpez,0.7734649122807017
twitter_carlosoleaga,googleplus_carlosgonzalezmancebo,0.7734487734487735
instagram_claynewton,twitter_clayton21,0.7733918128654972
twitter_clayton21,googleplus_claynewton,0.7733918128654972
instagram_christinehauer,googleplus_christinabacklund,0.7733870967741936
twitter_andreaschs,googleplus_andiashten,0.7733333333333333
instagram_andreaschs,googleplus_andiashten,0.7733333333333333
instagram_propserina,googleplus_deborahpagliuca,0.7733333333333333
googleplus_ashleyporter,twitter_ashleyuporter,0.7733333333333333
instagram_crayzeetraveler,twitter_jenldavies,0.7733333333333333
instagram_andre_hell,googleplus_andrewkolb,0.7733333333333333
googleplus_puwitchotikasatian,instagram_ryosaki,0.7733333333333333
twitter_marcosba,instagram_marioarrabal,0.7733333333333333
twitter_andreaschs,instagram_andresrojascifuentes,0.7733333333333333
twitter_davidgerzof,instagram_davigimon,0.7733333333333333
instagram_roxanacarrion,twitter_designroxllc,0.7733333333333333
googleplus_matthewraspe,twitter_matthew_timmer,0.7732441471571906
googleplus_amandalerch,twitter_amandavalentine,0.7732441471571906
twitter_michaelletang,googleplus_michaelgarcia,0.7732441471571906
instagram_theorangemonk,twitter_theprinceroyal,0.7728395061728396
googleplus_franciscoperezdelhoyo,instagram_fperezdp,0.772824302134647
twitter_riccardotm,googleplus_ricardoalfaro,0.7727910238429173
instagram_riccardotm,googleplus_ricardoalfaro,0.7727910238429173
googleplus_tsogoogunjid,instagram_tsogtmagnai,0.7727910238429173
googleplus_mariabeltranar,twitter_marinha294,0.7727272727272728
instagram_alejandro_s_l,googleplus_alejandracamarillo,0.772336265884653
googleplus_dave,instagram_davidfg,0.7722943722943724
googleplus_laurec,instagram_laurennicoleroth,0.7722943722943724
instagram_danielap17,googleplus_danieljsmith,0.7722943722943724
instagram_josush,twitter_djjos,0.7722943722943724
instagram_andiashten,googleplus_andreaskmmer,0.7722943722943724
twitter_chadbordes,instagram_charleslewis,0.7722943722943724
googleplus_davidkenny,twitter_dave_bentley,0.7722943722943724
googleplus_rodrigoalmadadearaujo,instagram_rodrigolunam,0.7722943722943724
instagram_peter_p3,googleplus_peterplaatsman,0.7722943722943724
instagram_kristin365,googleplus_kristenlynch,0.7722943722943724
googleplus_dave,twitter_pondage,0.7722943722943724
twitter_alissatrevino,instagram_agleibowitz,0.7722222222222221
twitter_danranger,googleplus_danielwoolnough,0.7722222222222221
instagram_daveybrown,twitter_djjacomenorato,0.7722222222222221
googleplus_robertovillino,instagram_robio19711,0.7722222222222221
twitter_davidfernandoc,instagram_ddandaneau,0.7722222222222221
twitter_danranger,googleplus_daniellewilburn,0.7722222222222221
instagram_rappscott,twitter_scottylikescake,0.7722222222222221
twitter_renegadenorman,googleplus_rendyfaqot,0.7722222222222221
instagram_jamesderousselle,twitter_jay_cree,0.7722222222222221
googleplus_samirelmokadem,twitter_sam_hoover,0.7722222222222221
instagram_paulskudlarekphoto,twitter_pauley,0.7722222222222221
googleplus_mariabeltranar,twitter_bermuarias,0.7722222222222221
instagram_rappscott,googleplus_scottbellisario,0.7722222222222221
googleplus_jameslawrenceweb,twitter_jay_cree,0.7722222222222221
instagram_mikemelendez,twitter_mhendersonco,0.7722222222222221
twitter_calxfornia,instagram_callawaykhrono,0.7722222222222221
googleplus_timbongers,twitter_atalinthedwarf,0.7722222222222221
twitter_dave_bentley,googleplus_davenakamura,0.7722222222222221
googleplus_davidmasparres,instagram_ddandaneau,0.7722222222222221
instagram_amarocreative,twitter_amandafoley,0.7722222222222221
googleplus_mikemcgannon,twitter_mhendersonco,0.7722222222222221
googleplus_samarbirwadker,twitter_sam_hoover,0.7722222222222221
googleplus_timpowellfx,twitter_timothyvisual,0.7722222222222221
instagram_scottymcdonald,twitter_scidoodles,0.7722222222222221
googleplus_jamieleeong,instagram_jamielee_ong,0.7721739130434783
instagram_jasonbergin,googleplus_jasonallencrowdini,0.7721139430284857
instagram_stephenite,googleplus_stephaniemong,0.7721139430284857
googleplus_leandroamorim,twitter_lapsrj,0.7719298245614036
instagram_seancoyne,twitter_nickel4242,0.7719298245614036
instagram_roddeal,twitter_roddeal,0.7719298245614036
instagram_cynthinee,twitter_cynthinee,0.7719298245614036
instagram_guysonecstasy,twitter_reptar,0.7719298245614036
instagram_rappscott,twitter_scidoodles,0.7719298245614036
instagram_mjrider,twitter_theundecided,0.7719298245614036
instagram_mecoboy,twitter_mecoboy,0.7719298245614036
twitter_davidms2,instagram_davigimon,0.7718360071301248
twitter_paulr,googleplus_paulap,0.7718360071301248
twitter_chriskink,googleplus_christinabacklund,0.7717948717948718
instagram_danielae,googleplus_danielloyola,0.7717948717948717
twitter_danielmartos,instagram_danielae,0.7717948717948717
instagram_danielae,twitter_danielloyola,0.7717948717948717
instagram_steve_brigden,googleplus_steveweidner,0.7716666666666666
googleplus_justinchristman,instagram_justbychan,0.7716666666666666
instagram_jacob_top,googleplus_jacobmiller,0.7716049382716049
twitter_andrewstuart,googleplus_andrewryznar,0.7715555555555556
twitter_andrewstuart,instagram_andrewzander,0.7715555555555556
googleplus_giovannigallo,instagram_giovannalafeltra,0.771551724137931
googleplus_martinstone,instagram_marton,0.7715260017050299
instagram_marcosba,googleplus_marcalbay,0.7715260017050299
instagram_ricardoanton,googleplus_riccardogiuliano,0.7714285714285715
twitter_jasonarthurgay,instagram_jasonmartorana,0.7714285714285714
googleplus_rebeccateldja,instagram_re3ecca,0.7714285714285714
instagram_insta_craig,twitter_craigdepfyffer,0.7714285714285714
instagram_michaeljohnkandel,twitter_michaelletang,0.7714285714285714
instagram_michaeljohnkandel,googleplus_michaelrawley,0.7714285714285714
twitter_danmardones,instagram_danielmore,0.7714285714285714
twitter_the_pamcake,googleplus_pamelahe,0.7712719298245614
twitter_wangtianweijtwd,googleplus_amoswangamos_w,0.7712643678160921
googleplus_christianefernandes,twitter_christmanbowers,0.7712418300653594
googleplus_christianefernandes,instagram_christmanbowers,0.7712418300653594
googleplus_christianpfeifer,instagram_christianmrtnz,0.7712418300653594
googleplus_christopherbrocious,twitter_christopherlane,0.7712418300653594
instagram_michaelkrantz,googleplus_michellebeaulieu,0.7711759504862954
googleplus_matthewraspe,instagram_mattharvey1,0.7710144927536232
twitter_catyamarsha,googleplus_catyamarsha,0.7710144927536232
googleplus_michaelbeckinfo,instagram_michaelwarncke,0.7709991158267021
googleplus_michaelbeckinfo,instagram_michaeldcarney,0.7709991158267021
instagram_stephenleeathome,twitter_stephenitis,0.7708641975308641
instagram_andrewtelegin,googleplus_andreszentenov,0.7708641975308641
googleplus_marcobalalaikaleo,twitter_marcojlima,0.7708641975308641
googleplus_chrispredasuscoln,instagram_chrispepin,0.7708641975308641
instagram_simoesleo,twitter_simoesleo,0.7708333333333334
googleplus_maureenfoleycioni,instagram_mcioni1,0.7708333333333334
instagram_michellebracken,googleplus_michaelmckenzieau,0.7708333333333334
googleplus_anthonypeterson1234,twitter_awesomenessap,0.7708333333333334
googleplus_salvadorsanabra,twitter_ssalazars,0.7708333333333334
googleplus_salvadorsanabra,instagram_ssalazars,0.7708333333333334
googleplus_rodrigoandreshidalgoramos,instagram_rodrigolunam,0.7706563706563707
instagram_michaeldcarney,googleplus_michaelhenderson,0.7706093189964158
googleplus_christianpfeifer,instagram_christiangiollo,0.7706093189964158
instagram_christiangiollo,googleplus_christinestrobel,0.7706093189964158
googleplus_christianpfeifer,instagram_christmanbowers,0.7706093189964158
instagram_christianborges,googleplus_christiangiollo,0.7706093189964158
instagram_alexander_posselt,googleplus_alexanderson87,0.7706093189964158
twitter_michellebracken,googleplus_michaelplaceres,0.7706093189964158
googleplus_christianpfeifer,twitter_christmanbowers,0.7706093189964158
instagram_michaelwarncke,googleplus_michaelmckenzieau,0.7706093189964158
twitter_fabiano_c,instagram_ifabio,0.7706093189964158
googleplus_daviddruckerongoogleplus,instagram_daveybrown,0.7705882352941176
twitter_michelyah,googleplus_michaelgarcia,0.7704545454545455
twitter_michelyah,googleplus_michaelcolley,0.7704545454545455
instagram_fernandezdjr,twitter_fernandabh,0.7704545454545455
twitter_michelyah,googleplus_michaelnajera,0.7704545454545455
twitter_michelyah,googleplus_michaelrawley,0.7704545454545455
instagram_mariakarpenko,twitter_marnitako,0.7704545454545455
twitter_jorgepucon,googleplus_jorgepaguayortiz,0.770345596432553
instagram_danielap17,twitter_daniel_moreno_d,0.7702564102564103
instagram_danielacox3,googleplus_danielturnbull,0.7702564102564103
instagram_danielap17,googleplus_daniellewilburn,0.7702564102564103
instagram_danielap17,googleplus_danielwoolnough,0.7702564102564103
twitter_dany_pelaez,googleplus_danielsandoval,0.7702564102564103
instagram_stevesquireslive,googleplus_stevensu,0.7702020202020202
googleplus_chrisdancy,instagram_chrismarkdavis,0.7702020202020202
googleplus_juliaantonioaprendizdeamelie,twitter_julia_prior,0.77008547008547
instagram_germanoaraujo,googleplus_germnscoglio,0.77
instagram_carlabguti,googleplus_carlhartenstein,0.77
twitter_stephenitis,instagram_stephintoronto,0.77
twitter_dany_pelaez,googleplus_danilogonzalez,0.77
googleplus_stephenwang,instagram_stephintoronto,0.77
instagram_alex_mafteiu,twitter_alex_trivilino,0.76996336996337
googleplus_gabrielaeliza,instagram_gabbycorsalas,0.76996336996337
twitter_andrewstuart,googleplus_andrewsanderson,0.7698412698412699
twitter_yasminpf,googleplus_yasmean,0.7698412698412699
instagram_curthoys,twitter_curtoon,0.7698412698412699
twitter_michaelletang,googleplus_michaelplaceres,0.7698412698412698
instagram_michaelwarncke,googleplus_michaelrawley,0.7698412698412698
twitter_mohammedsawaie,googleplus_mohannadsalami,0.7698412698412698
instagram_michellebracken,googleplus_michelledavis,0.7698412698412698
instagram_mattboston74,twitter_matthewborst,0.7698412698412698
instagram_mohammedsawaie,googleplus_mohannadsalami,0.7698412698412698
googleplus_chadkluge,instagram_chadvertisingkluge,0.7698412698412698
twitter_michaelletang,instagram_michaelwarncke,0.7698412698412698
twitter_daniiel89,instagram_dandii,0.7698412698412698
instagram_michaelwarncke,googleplus_michaelgodfre,0.7698412698412698
googleplus_adriangasparoni,instagram_adriannaamato,0.7698412698412698
instagram_christianborges,googleplus_christielazo,0.7698412698412698
twitter_victormsuarez,instagram_victorhernandez,0.7698412698412698
instagram_michaelwarncke,googleplus_michaelnajera,0.7698412698412698
twitter_rodolforobles,instagram_rodolfokarvalho,0.7698412698412698
instagram_michellebracken,googleplus_michaelrawley,0.7698412698412698
instagram_michaelwarncke,googleplus_michaelkaiseresq,0.7698412698412698
twitter_michellebracken,googleplus_micheleruzic,0.7698412698412698
googleplus_matthewraspe,instagram_matthew_markoski,0.7698412698412698
twitter_michellebracken,googleplus_michaelclark,0.7698412698412698
twitter_diegorubinstein,googleplus_diegocrescini,0.7698412698412698
instagram_michaelwarncke,googleplus_michaelcolley,0.7698412698412698
googleplus_christielazo,twitter_christiangiollo,0.7698412698412698
twitter_danilojrr,googleplus_danilogonzalez,0.7697463768115943
googleplus_rachelcampion,twitter_msrachaelj,0.7697463768115943
instagram_stevenalexander,googleplus_stevensu,0.7697463768115943
instagram_michaelwarncke,googleplus_michaelharperlovesanime,0.7696267696267696
twitter_emredincer13,googleplus_emreahinweb,0.7695652173913045
googleplus_davidmasparres,instagram_davidpepa,0.7695652173913045
instagram_michaelwarncke,twitter_michelyah,0.7695652173913045
twitter_chriskink,instagram_christinehauer,0.7695652173913045
googleplus_davidmasparres,twitter_davidpepa,0.7695652173913045
instagram_alexandrelafleche,googleplus_alexandrasampaiopssaro,0.7695324283559577
twitter_emicaela,googleplus_michaelmase,0.7694235588972432
twitter_briandiazme,googleplus_brianhead1,0.7694235588972432
instagram_nicooo76,twitter_nicoguyon,0.7694117647058824
googleplus_tifflynn,instagram_tiffanyff,0.7694117647058824
googleplus_kylemonk1,twitter_kyleykim,0.7694117647058824
twitter_davic,instagram_david_corpuz,0.7694117647058824
googleplus_davidhan,instagram_davigimon,0.7694117647058824
twitter_val_molina,instagram_valmoro,0.7694117647058824
twitter_michaelpierceca,googleplus_michaelmase,0.7692307692307692
instagram_mikeyil,twitter_mikeyil,0.7692307692307692
googleplus_matthardeman,twitter_capnnarcolepsy,0.7692307692307692
googleplus_bennymahendra,instagram_bennymahendra,0.7692307692307692
instagram_michaeldcarney,googleplus_michaelpaul2,0.7692307692307692
googleplus_jeremiahcarlson,instagram_skimaskkass,0.7692307692307692
instagram_correofabian,googleplus_fabianalvarezmartindelcampo,0.7692307692307692
instagram_ricardovaz84,googleplus_ricardowiegand,0.7692307692307692
instagram_cathrinegram,googleplus_catherinesunyo,0.7692307692307692
instagram_chromjuwelen,twitter_chromjuwelen,0.7692307692307692
instagram_oliver_montes,twitter_devopensource,0.7692307692307692
instagram_thatguybabb,twitter_thatguybabb,0.7692307692307692
googleplus_davidcastro,twitter_davidatkinson89,0.7692307692307692
instagram_fabimagnier,twitter_fabimagnier,0.7692307692307692
twitter_marioalvarezch,instagram_marioalvarezch,0.7692307692307692
twitter_merari,instagram_abihail,0.7692307692307692
instagram_ahhphoto,twitter_3ammo,0.7692307692307692
googleplus_jamesoldson,twitter_imjamiethompson,0.7692307692307692
googleplus_joycems,instagram_joy_sg,0.7692307692307692
twitter_carlaesconc,instagram_carlabguti,0.7689865689865689
